,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.8529590683931519,0.1453897627531068,0.001651168853741201
teammate,0.015731716675619675,0.9840380630803469,0.00023022024403345867
supervisor,0.0008816009873931059,8.816009873931059e-05,0.9990302389138676
