,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.38782443803579186,0.5971437601232569,0.01503180184095129
teammate,0.0005208534279871909,0.9992669470272773,0.0002121995447355222
supervisor,0.0024717656042763554,0.061814235762228206,0.9357139986334955
