,pedestrian_est,teammate_est,supervisor_est
pedestrian,0.14579799537393986,0.8531225905936777,0.001079414032382421
teammate,0.02102548069407535,0.9788963576676567,7.81616382679381e-05
supervisor,0.025887873149421568,0.0008898956395113664,0.9732222312110671
