,config,scene,role,cmd_mode,cmd,role rec method,cmd rec method,stamp,object id,object class,estimated role,estimated command
164,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352416.8931081,0,person,supervisor,attention
165,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352417.9264166,0,person,supervisor,attention
166,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352418.9598355,0,person,supervisor,attention
167,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352419.8930998,0,person,supervisor,attention
168,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352420.8930874,0,person,supervisor,attention
169,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352421.9600947,0,person,supervisor,attention
170,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352422.9934258,0,person,supervisor,attention
171,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352423.860085,0,person,supervisor,attention
172,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352424.9934225,0,person,supervisor,attention
173,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352425.9268146,0,person,supervisor,attention
174,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352426.8934264,0,person,supervisor,attention
175,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352427.9267533,0,person,supervisor,attention
176,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352428.4600902,0,person,supervisor,attention
177,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352429.9270844,0,person,supervisor,attention
178,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352430.9937577,0,person,supervisor,attention
179,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352431.8937576,0,person,supervisor,attention
180,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352433.0270834,0,person,supervisor,attention
181,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352433.893702,0,person,supervisor,attention
182,config/exp3_cmd_cfgs/ar_role_gesture_r80_w16_cmd.yaml,campus,supervisor,gest_verb,attention,artag,gesture,1721352434.927087,0,person,supervisor,attention
